doc,topic-0,topic-1
AH_1996_007.txt,0.00012046552,0.99987954
AH_1996_001.txt,0.65369076,0.3463093
AH_1996_004.txt,0.99985135,0.00014864435
AH_1996_005.txt,0.0002814045,0.9997186
AH_1996_006.txt,0.030776871,0.9692232
AH_1996_003.txt,0.99984396,0.00015597651
AH_1996_009.txt,0.99976116,0.00023880358
AH_1996_002.txt,0.9998608,0.0001391961
AH_1996_010.txt,0.00015890898,0.9998411
AH_1996_008.txt,0.00016063797,0.9998393
